#Data    ; Gap       ; Datasieving ; Buffer ; Performance
#Byte    ; Byte      ; on/off      ; MByte  ; MByte/s
204800   ; 409600    ; 0           ; 100    ; 44          
204800   ; 409600    ; 0           ; 100    ; 49          
204800   ; 614400    ; 0           ; 100    ; 53          
204800   ; 614400    ; 0           ; 100    ; 48          
204800   ; 614400    ; 0           ; 100    ; 48          
204800   ; 614400    ; 0           ; 100    ; 46          
204800   ; 614400    ; 0           ; 100    ; 46          
204800   ; 819200    ; 0           ; 100    ; 41          
204800   ; 819200    ; 0           ; 100    ; 51          
204800   ; 819200    ; 0           ; 100    ; 49          
204800   ; 819200    ; 0           ; 100    ; 50          
204800   ; 819200    ; 0           ; 100    ; 51          
204800   ; 1024000   ; 0           ; 100    ; 51          
204800   ; 1024000   ; 0           ; 100    ; 54          
204800   ; 1024000   ; 0           ; 100    ; 45          
204800   ; 1024000   ; 0           ; 100    ; 42          
204800   ; 1024000   ; 0           ; 100    ; 46          
204800   ; 1228800   ; 0           ; 100    ; 51          
204800   ; 1228800   ; 0           ; 100    ; 51          
204800   ; 1228800   ; 0           ; 100    ; 46          
204800   ; 1228800   ; 0           ; 100    ; 44          
204800   ; 1228800   ; 0           ; 100    ; 44          
204800   ; 1433600   ; 0           ; 100    ; 51          
204800   ; 1433600   ; 0           ; 100    ; 46          
204800   ; 1433600   ; 0           ; 100    ; 43          
204800   ; 1433600   ; 0           ; 100    ; 44          
204800   ; 1433600   ; 0           ; 100    ; 43          
204800   ; 1638400   ; 0           ; 100    ; 31          
204800   ; 1638400   ; 0           ; 100    ; 38          
204800   ; 1638400   ; 0           ; 100    ; 35          
204800   ; 1638400   ; 0           ; 100    ; 31          
204800   ; 1638400   ; 0           ; 100    ; 32          
204800   ; 1843200   ; 0           ; 100    ; 45          
204800   ; 1843200   ; 0           ; 100    ; 45          
204800   ; 1843200   ; 0           ; 100    ; 46          
204800   ; 1843200   ; 0           ; 100    ; 41          
204800   ; 1843200   ; 0           ; 100    ; 44          
204800   ; 2048000   ; 0           ; 100    ; 40          
204800   ; 2048000   ; 0           ; 100    ; 48          
204800   ; 2048000   ; 0           ; 100    ; 45          
204800   ; 2048000   ; 0           ; 100    ; 39          
204800   ; 2048000   ; 0           ; 100    ; 38          
204800   ; 2252800   ; 0           ; 100    ; 41          
204800   ; 2252800   ; 0           ; 100    ; 43          
204800   ; 2252800   ; 0           ; 100    ; 41          
204800   ; 2252800   ; 0           ; 100    ; 39          
204800   ; 2252800   ; 0           ; 100    ; 43          
524288   ; 0         ; 1           ; 100    ; 94          
524288   ; 0         ; 1           ; 100    ; 96          
524288   ; 0         ; 1           ; 100    ; 94          
524288   ; 0         ; 1           ; 100    ; 96          
524288   ; 0         ; 1           ; 100    ; 98          
524288   ; 8192      ; 1           ; 100    ; 71          
524288   ; 8192      ; 1           ; 100    ; 72          
524288   ; 8192      ; 1           ; 100    ; 72          
524288   ; 8192      ; 1           ; 100    ; 68          
524288   ; 8192      ; 1           ; 100    ; 68          
524288   ; 16384     ; 1           ; 100    ; 93          
524288   ; 16384     ; 1           ; 100    ; 92          
524288   ; 16384     ; 1           ; 100    ; 94          
524288   ; 16384     ; 1           ; 100    ; 92          
524288   ; 16384     ; 1           ; 100    ; 92          
524288   ; 32768     ; 1           ; 100    ; 90          
524288   ; 32768     ; 1           ; 100    ; 89          
524288   ; 32768     ; 1           ; 100    ; 89          
524288   ; 32768     ; 1           ; 100    ; 90          
524288   ; 32768     ; 1           ; 100    ; 88          
524288   ; 65536     ; 1           ; 100    ; 78          
524288   ; 65536     ; 1           ; 100    ; 77          
524288   ; 65536     ; 1           ; 100    ; 77          
524288   ; 65536     ; 1           ; 100    ; 76          
524288   ; 65536     ; 1           ; 100    ; 78          
524288   ; 131072    ; 1           ; 100    ; 73          
524288   ; 131072    ; 1           ; 100    ; 68          
524288   ; 131072    ; 1           ; 100    ; 70          
524288   ; 131072    ; 1           ; 100    ; 70          
524288   ; 131072    ; 1           ; 100    ; 73          
524288   ; 262144    ; 1           ; 100    ; 44          
524288   ; 262144    ; 1           ; 100    ; 42          
524288   ; 262144    ; 1           ; 100    ; 46          
524288   ; 262144    ; 1           ; 100    ; 46          
524288   ; 262144    ; 1           ; 100    ; 42          
524288   ; 524288    ; 1           ; 100    ; 61          
524288   ; 524288    ; 1           ; 100    ; 60          
524288   ; 524288    ; 1           ; 100    ; 60          
524288   ; 524288    ; 1           ; 100    ; 60          
524288   ; 524288    ; 1           ; 100    ; 60          
524288   ; 1048576   ; 1           ; 100    ; 29          
524288   ; 1048576   ; 1           ; 100    ; 27          
524288   ; 1048576   ; 1           ; 100    ; 29          
524288   ; 1048576   ; 1           ; 100    ; 30          
524288   ; 1048576   ; 1           ; 100    ; 28          
524288   ; 1572864   ; 1           ; 100    ; 36          
524288   ; 1572864   ; 1           ; 100    ; 36          
524288   ; 1572864   ; 1           ; 100    ; 37          
524288   ; 1572864   ; 1           ; 100    ; 37          
524288   ; 1572864   ; 1           ; 100    ; 39          
524288   ; 2097152   ; 1           ; 100    ; 28          
524288   ; 2097152   ; 1           ; 100    ; 28          
524288   ; 2097152   ; 1           ; 100    ; 29          
524288   ; 2097152   ; 1           ; 100    ; 29          
524288   ; 2097152   ; 1           ; 100    ; 27          
524288   ; 2621440   ; 1           ; 100    ; 21          
524288   ; 2621440   ; 1           ; 100    ; 22          
524288   ; 2621440   ; 1           ; 100    ; 22          
524288   ; 2621440   ; 1           ; 100    ; 21          
524288   ; 2621440   ; 1           ; 100    ; 20          
524288   ; 3145728   ; 1           ; 100    ; 18          
524288   ; 3145728   ; 1           ; 100    ; 17          
524288   ; 3145728   ; 1           ; 100    ; 20          
524288   ; 3145728   ; 1           ; 100    ; 20          
524288   ; 3145728   ; 1           ; 100    ; 19          
524288   ; 3670016   ; 1           ; 100    ; 20          
524288   ; 3670016   ; 1           ; 100    ; 19          
524288   ; 3670016   ; 1           ; 100    ; 19          
524288   ; 3670016   ; 1           ; 100    ; 19          
524288   ; 3670016   ; 1           ; 100    ; 19          
524288   ; 4194304   ; 1           ; 100    ; 15          
524288   ; 4194304   ; 1           ; 100    ; 15          
524288   ; 4194304   ; 1           ; 100    ; 16          
524288   ; 4194304   ; 1           ; 100    ; 15          
524288   ; 4194304   ; 1           ; 100    ; 15          
524288   ; 4718592   ; 1           ; 100    ; 16          
524288   ; 4718592   ; 1           ; 100    ; 16          
524288   ; 4718592   ; 1           ; 100    ; 16          
524288   ; 4718592   ; 1           ; 100    ; 16          
524288   ; 4718592   ; 1           ; 100    ; 17          
524288   ; 5242880   ; 1           ; 100    ; 11          
524288   ; 5242880   ; 1           ; 100    ; 11          
524288   ; 5242880   ; 1           ; 100    ; 11          
524288   ; 5242880   ; 1           ; 100    ; 11          
524288   ; 5242880   ; 1           ; 100    ; 10          
524288   ; 5767168   ; 1           ; 100    ; 9           
524288   ; 5767168   ; 1           ; 100    ; 10          
524288   ; 5767168   ; 1           ; 100    ; 9           
524288   ; 5767168   ; 1           ; 100    ; 10          
524288   ; 5767168   ; 1           ; 100    ; 9           
524288   ; 0         ; 0           ; 100    ; 94          
524288   ; 0         ; 0           ; 100    ; 98          
524288   ; 0         ; 0           ; 100    ; 95          
524288   ; 0         ; 0           ; 100    ; 96          
524288   ; 0         ; 0           ; 100    ; 99          
524288   ; 8192      ; 0           ; 100    ; 46          
524288   ; 8192      ; 0           ; 100    ; 47          
524288   ; 8192      ; 0           ; 100    ; 50          
524288   ; 8192      ; 0           ; 100    ; 49          
524288   ; 8192      ; 0           ; 100    ; 50          
524288   ; 16384     ; 0           ; 100    ; 92          
524288   ; 16384     ; 0           ; 100    ; 92          
524288   ; 16384     ; 0           ; 100    ; 94          
524288   ; 16384     ; 0           ; 100    ; 92          
524288   ; 16384     ; 0           ; 100    ; 95          
524288   ; 32768     ; 0           ; 100    ; 90          
524288   ; 32768     ; 0           ; 100    ; 89          
524288   ; 32768     ; 0           ; 100    ; 89          
524288   ; 32768     ; 0           ; 100    ; 90          
524288   ; 32768     ; 0           ; 100    ; 87          
524288   ; 65536     ; 0           ; 100    ; 73          
524288   ; 65536     ; 0           ; 100    ; 68          
524288   ; 65536     ; 0           ; 100    ; 68          
524288   ; 65536     ; 0           ; 100    ; 67          
524288   ; 65536     ; 0           ; 100    ; 65          
524288   ; 131072    ; 0           ; 100    ; 49          
524288   ; 131072    ; 0           ; 100    ; 49          
524288   ; 131072    ; 0           ; 100    ; 51          
524288   ; 131072    ; 0           ; 100    ; 50          
524288   ; 131072    ; 0           ; 100    ; 51          
524288   ; 262144    ; 0           ; 100    ; 41          
524288   ; 262144    ; 0           ; 100    ; 40          
524288   ; 262144    ; 0           ; 100    ; 41          
524288   ; 262144    ; 0           ; 100    ; 41          
524288   ; 262144    ; 0           ; 100    ; 43          
524288   ; 524288    ; 0           ; 100    ; 48          
524288   ; 524288    ; 0           ; 100    ; 47          
524288   ; 524288    ; 0           ; 100    ; 50          
524288   ; 524288    ; 0           ; 100    ; 44          
524288   ; 524288    ; 0           ; 100    ; 46          
524288   ; 1048576   ; 0           ; 100    ; 38          
524288   ; 1048576   ; 0           ; 100    ; 35          
524288   ; 1048576   ; 0           ; 100    ; 36          
524288   ; 1048576   ; 0           ; 100    ; 32          
524288   ; 1048576   ; 0           ; 100    ; 36          
524288   ; 1572864   ; 0           ; 100    ; 78          
524288   ; 1572864   ; 0           ; 100    ; 76          
524288   ; 1572864   ; 0           ; 100    ; 74          
524288   ; 1572864   ; 0           ; 100    ; 78          
524288   ; 1572864   ; 0           ; 100    ; 88          
524288   ; 2097152   ; 0           ; 100    ; 52          
524288   ; 2097152   ; 0           ; 100    ; 68          
524288   ; 2097152   ; 0           ; 100    ; 62          
524288   ; 2097152   ; 0           ; 100    ; 58          
524288   ; 2097152   ; 0           ; 100    ; 59          
524288   ; 2621440   ; 0           ; 100    ; 58          
524288   ; 2621440   ; 0           ; 100    ; 54          
524288   ; 2621440   ; 0           ; 100    ; 45          
524288   ; 2621440   ; 0           ; 100    ; 39          
524288   ; 2621440   ; 0           ; 100    ; 37          
524288   ; 3145728   ; 0           ; 100    ; 74          
524288   ; 3145728   ; 0           ; 100    ; 62          
524288   ; 3145728   ; 0           ; 100    ; 64          
524288   ; 3145728   ; 0           ; 100    ; 60          
524288   ; 3145728   ; 0           ; 100    ; 54          
524288   ; 3670016   ; 0           ; 100    ; 104         
524288   ; 3670016   ; 0           ; 100    ; 101         
524288   ; 3670016   ; 0           ; 100    ; 100         
524288   ; 3670016   ; 0           ; 100    ; 104         
524288   ; 3670016   ; 0           ; 100    ; 101         
524288   ; 4194304   ; 0           ; 100    ; 49          
524288   ; 4194304   ; 0           ; 100    ; 45          
524288   ; 4194304   ; 0           ; 100    ; 44          
524288   ; 4194304   ; 0           ; 100    ; 41          
524288   ; 4194304   ; 0           ; 100    ; 37          
524288   ; 4718592   ; 0           ; 100    ; 70          
524288   ; 4718592   ; 0           ; 100    ; 59          
524288   ; 4718592   ; 0           ; 100    ; 65          
524288   ; 4718592   ; 0           ; 100    ; 71          
524288   ; 4718592   ; 0           ; 100    ; 69          
524288   ; 5242880   ; 0           ; 100    ; 45          
524288   ; 5242880   ; 0           ; 100    ; 42          
524288   ; 5242880   ; 0           ; 100    ; 46          
524288   ; 5242880   ; 0           ; 100    ; 45          
524288   ; 5242880   ; 0           ; 100    ; 40          
524288   ; 5767168   ; 0           ; 100    ; 75          
524288   ; 5767168   ; 0           ; 100    ; 72          
524288   ; 5767168   ; 0           ; 100    ; 73          
524288   ; 5767168   ; 0           ; 100    ; 68          
524288   ; 5767168   ; 0           ; 100    ; 61          
2048000  ; 0         ; 1           ; 100    ; 97          
2048000  ; 0         ; 1           ; 100    ; 98          
2048000  ; 0         ; 1           ; 100    ; 93          
2048000  ; 0         ; 1           ; 100    ; 92          
2048000  ; 0         ; 1           ; 100    ; 97          
2048000  ; 32000     ; 1           ; 100    ; 93          
2048000  ; 32000     ; 1           ; 100    ; 93          
2048000  ; 32000     ; 1           ; 100    ; 94          
2048000  ; 32000     ; 1           ; 100    ; 91          
2048000  ; 32000     ; 1           ; 100    ; 91          
2048000  ; 64000     ; 1           ; 100    ; 92          
2048000  ; 64000     ; 1           ; 100    ; 92          
2048000  ; 64000     ; 1           ; 100    ; 91          
2048000  ; 64000     ; 1           ; 100    ; 91          
2048000  ; 64000     ; 1           ; 100    ; 90          
2048000  ; 128000    ; 1           ; 100    ; 84          
2048000  ; 128000    ; 1           ; 100    ; 80          
2048000  ; 128000    ; 1           ; 100    ; 78          
2048000  ; 128000    ; 1           ; 100    ; 80          
2048000  ; 128000    ; 1           ; 100    ; 79          
2048000  ; 256000    ; 1           ; 100    ; 74          
2048000  ; 256000    ; 1           ; 100    ; 76          
2048000  ; 256000    ; 1           ; 100    ; 76          
2048000  ; 256000    ; 1           ; 100    ; 74          
2048000  ; 256000    ; 1           ; 100    ; 76          
2048000  ; 512000    ; 1           ; 100    ; 78          
2048000  ; 512000    ; 1           ; 100    ; 74          
2048000  ; 512000    ; 1           ; 100    ; 77          
2048000  ; 512000    ; 1           ; 100    ; 76          
2048000  ; 512000    ; 1           ; 100    ; 74          
2048000  ; 1024000   ; 1           ; 100    ; 52          
2048000  ; 1024000   ; 1           ; 100    ; 55          
2048000  ; 1024000   ; 1           ; 100    ; 54          
2048000  ; 1024000   ; 1           ; 100    ; 52          
2048000  ; 1024000   ; 1           ; 100    ; 48          
2048000  ; 2048000   ; 1           ; 100    ; 47          
2048000  ; 2048000   ; 1           ; 100    ; 44          
2048000  ; 2048000   ; 1           ; 100    ; 44          
2048000  ; 2048000   ; 1           ; 100    ; 43          
2048000  ; 2048000   ; 1           ; 100    ; 45          
2048000  ; 4096000   ; 1           ; 100    ; 34          
2048000  ; 4096000   ; 1           ; 100    ; 35          
2048000  ; 4096000   ; 1           ; 100    ; 36          
2048000  ; 4096000   ; 1           ; 100    ; 37          
2048000  ; 4096000   ; 1           ; 100    ; 34          
2048000  ; 6144000   ; 1           ; 100    ; 28          
2048000  ; 6144000   ; 1           ; 100    ; 26          
2048000  ; 6144000   ; 1           ; 100    ; 27          
2048000  ; 6144000   ; 1           ; 100    ; 27          
2048000  ; 6144000   ; 1           ; 100    ; 27          
2048000  ; 8192000   ; 1           ; 100    ; 21          
2048000  ; 8192000   ; 1           ; 100    ; 21          
2048000  ; 8192000   ; 1           ; 100    ; 21          
2048000  ; 8192000   ; 1           ; 100    ; 21          
2048000  ; 8192000   ; 1           ; 100    ; 20          
2048000  ; 10240000  ; 1           ; 100    ; 21          
2048000  ; 10240000  ; 1           ; 100    ; 21          
2048000  ; 10240000  ; 1           ; 100    ; 22          
2048000  ; 10240000  ; 1           ; 100    ; 21          
2048000  ; 10240000  ; 1           ; 100    ; 20          
2048000  ; 12288000  ; 1           ; 100    ; 19          
2048000  ; 12288000  ; 1           ; 100    ; 18          
2048000  ; 12288000  ; 1           ; 100    ; 18          
2048000  ; 12288000  ; 1           ; 100    ; 19          
2048000  ; 12288000  ; 1           ; 100    ; 18          
2048000  ; 14336000  ; 1           ; 100    ; 17          
2048000  ; 14336000  ; 1           ; 100    ; 17          
2048000  ; 14336000  ; 1           ; 100    ; 17          
2048000  ; 14336000  ; 1           ; 100    ; 16          
2048000  ; 14336000  ; 1           ; 100    ; 17          
2048000  ; 16384000  ; 1           ; 100    ; 15          
2048000  ; 16384000  ; 1           ; 100    ; 14          
2048000  ; 16384000  ; 1           ; 100    ; 14          
2048000  ; 16384000  ; 1           ; 100    ; 14          
2048000  ; 16384000  ; 1           ; 100    ; 15          
2048000  ; 18432000  ; 1           ; 100    ; 16          
2048000  ; 18432000  ; 1           ; 100    ; 16          
2048000  ; 18432000  ; 1           ; 100    ; 15          
2048000  ; 18432000  ; 1           ; 100    ; 17          
2048000  ; 18432000  ; 1           ; 100    ; 16          
2048000  ; 20480000  ; 1           ; 100    ; 14          
2048000  ; 20480000  ; 1           ; 100    ; 14          
2048000  ; 20480000  ; 1           ; 100    ; 14          
2048000  ; 20480000  ; 1           ; 100    ; 14          
2048000  ; 20480000  ; 1           ; 100    ; 15          
2048000  ; 22528000  ; 1           ; 100    ; 14          
2048000  ; 22528000  ; 1           ; 100    ; 14          
2048000  ; 22528000  ; 1           ; 100    ; 14          
2048000  ; 22528000  ; 1           ; 100    ; 15          
2048000  ; 22528000  ; 1           ; 100    ; 13          
2048000  ; 0         ; 0           ; 100    ; 98          
2048000  ; 0         ; 0           ; 100    ; 93          
2048000  ; 0         ; 0           ; 100    ; 96          
2048000  ; 0         ; 0           ; 100    ; 94          
2048000  ; 0         ; 0           ; 100    ; 97          
2048000  ; 32000     ; 0           ; 100    ; 92          
2048000  ; 32000     ; 0           ; 100    ; 94          
2048000  ; 32000     ; 0           ; 100    ; 94          
2048000  ; 32000     ; 0           ; 100    ; 95          
2048000  ; 32000     ; 0           ; 100    ; 91          
2048000  ; 64000     ; 0           ; 100    ; 92          
2048000  ; 64000     ; 0           ; 100    ; 92          
2048000  ; 64000     ; 0           ; 100    ; 91          
2048000  ; 64000     ; 0           ; 100    ; 93          
2048000  ; 64000     ; 0           ; 100    ; 95          
2048000  ; 128000    ; 0           ; 100    ; 67          
2048000  ; 128000    ; 0           ; 100    ; 66          
2048000  ; 128000    ; 0           ; 100    ; 67          
2048000  ; 128000    ; 0           ; 100    ; 65          
2048000  ; 128000    ; 0           ; 100    ; 64          
2048000  ; 256000    ; 0           ; 100    ; 69          
2048000  ; 256000    ; 0           ; 100    ; 68          
2048000  ; 256000    ; 0           ; 100    ; 69          
2048000  ; 256000    ; 0           ; 100    ; 68          
2048000  ; 256000    ; 0           ; 100    ; 69          
2048000  ; 512000    ; 0           ; 100    ; 59          
2048000  ; 512000    ; 0           ; 100    ; 58          
2048000  ; 512000    ; 0           ; 100    ; 58          
2048000  ; 512000    ; 0           ; 100    ; 58          
2048000  ; 512000    ; 0           ; 100    ; 57          
2048000  ; 1024000   ; 0           ; 100    ; 42          
2048000  ; 1024000   ; 0           ; 100    ; 43          
2048000  ; 1024000   ; 0           ; 100    ; 41          
2048000  ; 1024000   ; 0           ; 100    ; 42          
2048000  ; 1024000   ; 0           ; 100    ; 44          
2048000  ; 2048000   ; 0           ; 100    ; 48          
2048000  ; 2048000   ; 0           ; 100    ; 42          
2048000  ; 2048000   ; 0           ; 100    ; 45          
2048000  ; 2048000   ; 0           ; 100    ; 45          
2048000  ; 2048000   ; 0           ; 100    ; 45          
2048000  ; 4096000   ; 0           ; 100    ; 50          
2048000  ; 4096000   ; 0           ; 100    ; 51          
2048000  ; 4096000   ; 0           ; 100    ; 51          
2048000  ; 4096000   ; 0           ; 100    ; 50          
2048000  ; 4096000   ; 0           ; 100    ; 46          
2048000  ; 6144000   ; 0           ; 100    ; 50          
2048000  ; 6144000   ; 0           ; 100    ; 46          
2048000  ; 6144000   ; 0           ; 100    ; 45          
2048000  ; 6144000   ; 0           ; 100    ; 46          
2048000  ; 6144000   ; 0           ; 100    ; 48          
2048000  ; 8192000   ; 0           ; 100    ; 70          
2048000  ; 8192000   ; 0           ; 100    ; 77          
2048000  ; 8192000   ; 0           ; 100    ; 75          
2048000  ; 8192000   ; 0           ; 100    ; 72          
2048000  ; 8192000   ; 0           ; 100    ; 69          
2048000  ; 10240000  ; 0           ; 100    ; 37          
2048000  ; 10240000  ; 0           ; 100    ; 44          
2048000  ; 10240000  ; 0           ; 100    ; 48          
2048000  ; 10240000  ; 0           ; 100    ; 47          
2048000  ; 10240000  ; 0           ; 100    ; 47          
2048000  ; 12288000  ; 0           ; 100    ; 69          
2048000  ; 12288000  ; 0           ; 100    ; 66          
2048000  ; 12288000  ; 0           ; 100    ; 59          
2048000  ; 12288000  ; 0           ; 100    ; 67          
2048000  ; 12288000  ; 0           ; 100    ; 57          
2048000  ; 14336000  ; 0           ; 100    ; 62          
2048000  ; 14336000  ; 0           ; 100    ; 59          
2048000  ; 14336000  ; 0           ; 100    ; 59          
2048000  ; 14336000  ; 0           ; 100    ; 65          
2048000  ; 14336000  ; 0           ; 100    ; 64          
2048000  ; 16384000  ; 0           ; 100    ; 63          
2048000  ; 16384000  ; 0           ; 100    ; 55          
2048000  ; 16384000  ; 0           ; 100    ; 61          
2048000  ; 16384000  ; 0           ; 100    ; 52          
2048000  ; 16384000  ; 0           ; 100    ; 56          
2048000  ; 18432000  ; 0           ; 100    ; 70          
2048000  ; 18432000  ; 0           ; 100    ; 70          
2048000  ; 18432000  ; 0           ; 100    ; 68          
2048000  ; 18432000  ; 0           ; 100    ; 74          
2048000  ; 18432000  ; 0           ; 100    ; 72          
2048000  ; 20480000  ; 0           ; 100    ; 47          
2048000  ; 20480000  ; 0           ; 100    ; 49          
2048000  ; 20480000  ; 0           ; 100    ; 48          
2048000  ; 20480000  ; 0           ; 100    ; 63          
2048000  ; 20480000  ; 0           ; 100    ; 48          
2048000  ; 22528000  ; 0           ; 100    ; 44          
2048000  ; 22528000  ; 0           ; 100    ; 40          
2048000  ; 22528000  ; 0           ; 100    ; 45          
2048000  ; 22528000  ; 0           ; 100    ; 42          
2048000  ; 22528000  ; 0           ; 100    ; 48          
2097152  ; 0         ; 1           ; 100    ; 95          
2097152  ; 0         ; 1           ; 100    ; 95          
2097152  ; 0         ; 1           ; 100    ; 99          
2097152  ; 0         ; 1           ; 100    ; 95          
2097152  ; 0         ; 1           ; 100    ; 96          
2097152  ; 32768     ; 1           ; 100    ; 90          
2097152  ; 32768     ; 1           ; 100    ; 94          
2097152  ; 32768     ; 1           ; 100    ; 92          
2097152  ; 32768     ; 1           ; 100    ; 91          
2097152  ; 32768     ; 1           ; 100    ; 92          
2097152  ; 65536     ; 1           ; 100    ; 59          
2097152  ; 65536     ; 1           ; 100    ; 56          
2097152  ; 65536     ; 1           ; 100    ; 54          
2097152  ; 65536     ; 1           ; 100    ; 57          
2097152  ; 65536     ; 1           ; 100    ; 56          
2097152  ; 131072    ; 1           ; 100    ; 62          
2097152  ; 131072    ; 1           ; 100    ; 70          
2097152  ; 131072    ; 1           ; 100    ; 59          
2097152  ; 131072    ; 1           ; 100    ; 58          
2097152  ; 131072    ; 1           ; 100    ; 65          
2097152  ; 262144    ; 1           ; 100    ; 69          
2097152  ; 262144    ; 1           ; 100    ; 70          
2097152  ; 262144    ; 1           ; 100    ; 71          
2097152  ; 262144    ; 1           ; 100    ; 67          
2097152  ; 262144    ; 1           ; 100    ; 69          
2097152  ; 524288    ; 1           ; 100    ; 76          
2097152  ; 524288    ; 1           ; 100    ; 77          
2097152  ; 524288    ; 1           ; 100    ; 74          
2097152  ; 524288    ; 1           ; 100    ; 74          
2097152  ; 524288    ; 1           ; 100    ; 77          
2097152  ; 1048576   ; 1           ; 100    ; 70          
2097152  ; 1048576   ; 1           ; 100    ; 67          
2097152  ; 1048576   ; 1           ; 100    ; 71          
2097152  ; 1048576   ; 1           ; 100    ; 70          
2097152  ; 1048576   ; 1           ; 100    ; 69          
2097152  ; 2097152   ; 1           ; 100    ; 63          
2097152  ; 2097152   ; 1           ; 100    ; 64          
2097152  ; 2097152   ; 1           ; 100    ; 64          
2097152  ; 2097152   ; 1           ; 100    ; 61          
2097152  ; 2097152   ; 1           ; 100    ; 60          
2097152  ; 4194304   ; 1           ; 100    ; 41          
2097152  ; 4194304   ; 1           ; 100    ; 43          
2097152  ; 4194304   ; 1           ; 100    ; 41          
2097152  ; 4194304   ; 1           ; 100    ; 42          
2097152  ; 4194304   ; 1           ; 100    ; 42          
2097152  ; 6291456   ; 1           ; 100    ; 35          
2097152  ; 6291456   ; 1           ; 100    ; 36          
2097152  ; 6291456   ; 1           ; 100    ; 35          
2097152  ; 6291456   ; 1           ; 100    ; 34          
2097152  ; 6291456   ; 1           ; 100    ; 35          
2097152  ; 8388608   ; 1           ; 100    ; 26          
2097152  ; 8388608   ; 1           ; 100    ; 26          
2097152  ; 8388608   ; 1           ; 100    ; 25          
2097152  ; 8388608   ; 1           ; 100    ; 26          
2097152  ; 8388608   ; 1           ; 100    ; 26          
2097152  ; 10485760  ; 1           ; 100    ; 25          
2097152  ; 10485760  ; 1           ; 100    ; 26          
2097152  ; 10485760  ; 1           ; 100    ; 25          
2097152  ; 10485760  ; 1           ; 100    ; 25          
2097152  ; 10485760  ; 1           ; 100    ; 26          
2097152  ; 12582912  ; 1           ; 100    ; 23          
2097152  ; 12582912  ; 1           ; 100    ; 23          
2097152  ; 12582912  ; 1           ; 100    ; 23          
2097152  ; 12582912  ; 1           ; 100    ; 23          
2097152  ; 12582912  ; 1           ; 100    ; 22          
2097152  ; 14680064  ; 1           ; 100    ; 23          
2097152  ; 14680064  ; 1           ; 100    ; 23          
2097152  ; 14680064  ; 1           ; 100    ; 23          
2097152  ; 14680064  ; 1           ; 100    ; 23          
2097152  ; 14680064  ; 1           ; 100    ; 22          
2097152  ; 16777216  ; 1           ; 100    ; 22          
2097152  ; 16777216  ; 1           ; 100    ; 22          
2097152  ; 16777216  ; 1           ; 100    ; 22          
2097152  ; 16777216  ; 1           ; 100    ; 22          
2097152  ; 16777216  ; 1           ; 100    ; 22          
2097152  ; 18874368  ; 1           ; 100    ; 23          
2097152  ; 18874368  ; 1           ; 100    ; 23          
2097152  ; 18874368  ; 1           ; 100    ; 23          
2097152  ; 18874368  ; 1           ; 100    ; 23          
2097152  ; 18874368  ; 1           ; 100    ; 23          
2097152  ; 20971520  ; 1           ; 100    ; 23          
2097152  ; 20971520  ; 1           ; 100    ; 23          
2097152  ; 20971520  ; 1           ; 100    ; 23          
2097152  ; 20971520  ; 1           ; 100    ; 23          
2097152  ; 20971520  ; 1           ; 100    ; 23          
2097152  ; 23068672  ; 1           ; 100    ; 23          
2097152  ; 23068672  ; 1           ; 100    ; 23          
2097152  ; 23068672  ; 1           ; 100    ; 23          
2097152  ; 23068672  ; 1           ; 100    ; 23          
2097152  ; 23068672  ; 1           ; 100    ; 23          
2097152  ; 0         ; 0           ; 100    ; 96          
2097152  ; 0         ; 0           ; 100    ; 95          
2097152  ; 0         ; 0           ; 100    ; 93          
2097152  ; 0         ; 0           ; 100    ; 97          
2097152  ; 0         ; 0           ; 100    ; 95          
2097152  ; 32768     ; 0           ; 100    ; 92          
2097152  ; 32768     ; 0           ; 100    ; 93          
2097152  ; 32768     ; 0           ; 100    ; 93          
2097152  ; 32768     ; 0           ; 100    ; 91          
2097152  ; 32768     ; 0           ; 100    ; 92          
2097152  ; 65536     ; 0           ; 100    ; 52          
2097152  ; 65536     ; 0           ; 100    ; 50          
2097152  ; 65536     ; 0           ; 100    ; 53          
2097152  ; 65536     ; 0           ; 100    ; 51          
2097152  ; 65536     ; 0           ; 100    ; 52          
2097152  ; 131072    ; 0           ; 100    ; 84          
2097152  ; 131072    ; 0           ; 100    ; 83          
2097152  ; 131072    ; 0           ; 100    ; 83          
2097152  ; 131072    ; 0           ; 100    ; 87          
2097152  ; 131072    ; 0           ; 100    ; 83          
2097152  ; 262144    ; 0           ; 100    ; 83          
2097152  ; 262144    ; 0           ; 100    ; 76          
2097152  ; 262144    ; 0           ; 100    ; 82          
2097152  ; 262144    ; 0           ; 100    ; 83          
2097152  ; 262144    ; 0           ; 100    ; 79          
2097152  ; 524288    ; 0           ; 100    ; 47          
2097152  ; 524288    ; 0           ; 100    ; 48          
2097152  ; 524288    ; 0           ; 100    ; 45          
2097152  ; 524288    ; 0           ; 100    ; 48          
2097152  ; 524288    ; 0           ; 100    ; 45          
2097152  ; 1048576   ; 0           ; 100    ; 58          
2097152  ; 1048576   ; 0           ; 100    ; 56          
2097152  ; 1048576   ; 0           ; 100    ; 57          
2097152  ; 1048576   ; 0           ; 100    ; 55          
2097152  ; 1048576   ; 0           ; 100    ; 55          
2097152  ; 2097152   ; 0           ; 100    ; 108         
